Export Sales Query System,,,,,,,,,,,,,
Export Sales Data by Date/Commodity,,,,,,,,,,,,,
From: 01/01/2017 To: 10/17/2019,,,,,,,,,,,,,
Source: USDA/FAS/Export Sales Reporting,,,,,,,,,,,,,
10/17/2019,,,,,,,CMY,CMY,CMY,CMY,NMY,NMY,
,,,,,Weekly,Accumulated,Outstanding,Gross,Net,Total,Outstanding,Net,
,,,,,,,,,,,,,
Date,,,Commodity,Country,Exports,Exports,Sales,New Sales,Sales,Commitment,Sales,Sales,Unit Desc
,,,,,,,,,,,,,
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,THAILAND,"12,410","1,118,380","138,752","20,657","20,581","1,257,132","17,000",0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,TUNISIA,0,"231,656","76,000",0,0,"307,656",0,0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,TURKEY,0,"482,193",0,0,0,"482,193",0,0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,VENEZUELA,0,"75,398","30,000",0,0,"105,398",0,0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,VIETNAM,"7,993","677,172","96,835","8,252","74,231","774,007",0,0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,EUROPEAN UNION - 27,"52,633","3,106,995","40,000","52,633","52,633","3,146,995","60,000",0,Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,KNOWN,"691,239","43,485,240","6,364,912","402,940","421,559","49,850,152","2,228,883","340,900",Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,UNKNOWN,0,0,"4,920,200","100,200","-5,300","4,920,200","2,817,500","129,000",Metric Tons
,,,,,,,,,,,,,
04/26/2018,,,Soybeans,GRAND TOTAL,"691,239","43,485,240","11,285,112","503,140","416,259","54,770,352","5,046,383","469,900",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,ARGENTINA,0,0,"60,000",0,0,"60,000","513,000","83,000",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,BANGLADESH,0,"507,746","58,705",0,0,"566,451",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,BARBADOS,0,"17,394","9,000",0,0,"26,394",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,BURMA,0,"10,057","1,500",0,0,"11,557",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,CANADA,"2,050","153,473","69,572","3,809","3,809","223,045","67,000",-680,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","75,417","26,553,351","2,185,112","5,500","5,484","28,738,463","1,020,000",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,COLOMBIA,"20,949","343,572","53,403","2,548","9,630","396,975",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,COSTA RICA,0,"193,084","78,000",0,0,"271,084",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,CUBA,0,"50,727","31,147",0,0,"81,874",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,DOMINICAN REPUBLIC,0,0,"3,000",0,0,"3,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,EGYPT,0,"1,262,202","490,000","90,000","90,000","1,752,202",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,FRANCE,0,"71,499",0,0,0,"71,499",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,GERMANY,0,"781,027",0,0,0,"781,027",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,GUATEMALA,0,"2,290",0,0,0,"2,290",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,HONDURAS,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,HONG KONG,0,"1,962",0,0,0,"1,962",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,INDIA,0,493,105,105,105,598,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,INDONESIA,"18,966","1,509,897","463,065","13,589","10,027","1,972,962","47,500","-2,500",Metric Tons
05/03/2018,,,Soybeans,IRAN,0,"65,671",0,0,0,"65,671",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,IRELAND,0,"4,638",0,0,0,"4,638",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,ISRAEL,0,"100,415",0,0,0,"100,415",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,ITALY,0,"109,073","40,000",0,0,"149,073",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,JAPAN,"32,822","1,580,524","300,867","15,320","41,307","1,881,391","118,019",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,KENYA,0,20,0,0,0,20,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,"KOREA, REPUBLIC OF",988,"535,960","65,227",0,-2,"601,187","6,350",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,MALAYSIA,"3,857","253,348","95,202","1,627","1,615","348,550","30,000","20,000",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,MEXICO,"50,675","2,603,149","1,448,544","2,403","2,403","4,051,693","442,634",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,MOROCCO,0,"13,200",0,0,0,"13,200",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,NETHERLANDS,"85,063","1,404,931",0,"5,063","85,063","1,404,931",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,NICARAGUA,0,"1,000",0,0,0,"1,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,NIGERIA,0,0,"12,000",0,0,"12,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PAKISTAN,"65,862","931,871",0,"5,862","65,862","931,871",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PANAMA,"6,945","26,683","13,400",0,-355,"40,083","6,700",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PAPUA NEW GUINEA,0,"2,000",0,0,0,"2,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PERU,0,"107,604","8,500",0,0,"116,104",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PHILIPPINES,692,"69,265","22,358",110,75,"91,623",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,PORTUGAL,0,"190,114","40,000","40,000","40,000","230,114",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,SAUDI ARABIA,0,"81,566",0,0,0,"81,566",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,SINGAPORE,"1,000","3,229","4,030",0,0,"7,259",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,SPAIN,0,"630,776",0,0,0,"630,776","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,SYRIA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,TAIWAN,"26,080","1,117,996","504,111","71,254","69,866","1,622,107",500,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,THAILAND,"9,262","1,127,642","153,697","24,212","24,207","1,281,339","12,500","-4,500",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,TUNISIA,"66,662","298,318",0,0,"-9,338","298,318",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,TURKEY,0,"482,193",0,0,0,"482,193",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,VENEZUELA,0,"75,398","30,000",0,0,"105,398",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,VIETNAM,"4,615","681,787","96,719","4,499","4,499","778,506",0,0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,EUROPEAN UNION - 27,"85,063","3,192,058","80,000","45,063","125,063","3,272,058","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,KNOWN,"471,905","43,957,145","6,337,264","285,901","444,257","50,294,409","2,324,203","95,320",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,UNKNOWN,0,0,"4,830,200","85,000","-90,000","4,830,200","3,000,500","183,000",Metric Tons
,,,,,,,,,,,,,
05/03/2018,,,Soybeans,GRAND TOTAL,"471,905","43,957,145","11,167,464","370,901","354,257","55,124,609","5,324,703","278,320",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,ARGENTINA,0,0,"60,000",0,0,"60,000","540,000","27,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,BANGLADESH,"1,471","509,217","57,234",0,0,"566,451",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,BARBADOS,0,"17,394","9,000",0,0,"26,394",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,BURMA,500,"10,557","3,000","2,000","2,000","13,557",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,CANADA,"3,226","156,699","67,832","1,486","1,486","224,531","67,000",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","129,504","26,682,855","2,052,061","2,750","-3,547","28,734,916","1,020,000",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,COLOMBIA,"9,417","352,989","53,872","10,572","9,886","406,861",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,COSTA RICA,0,"193,084","78,000",0,0,"271,084",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,CUBA,0,"50,727","31,147",0,0,"81,874",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,DOMINICAN REPUBLIC,"3,299","3,299",0,299,299,"3,299",0,0,Metric Tons
05/10/2018,,,Soybeans,EGYPT,"112,391","1,374,593","475,000","50,997","97,391","1,849,593",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,FRANCE,0,"71,499",0,0,0,"71,499",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,GERMANY,0,"781,027",0,0,0,"781,027",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,GUATEMALA,0,"2,290",0,0,0,"2,290",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,HONDURAS,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,HONG KONG,0,"1,962",0,0,0,"1,962",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,INDIA,0,493,105,0,0,598,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,INDONESIA,"44,897","1,554,794","487,183","44,436","69,015","2,041,977","50,500","3,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,IRAN,0,"65,671",0,0,0,"65,671",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,IRELAND,0,"4,638",0,0,0,"4,638",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,ISRAEL,0,"100,415",0,0,0,"100,415",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,ITALY,0,"109,073","40,000",0,0,"149,073",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,JAPAN,"42,086","1,622,610","303,776","15,005","44,995","1,926,386","118,019",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,KENYA,0,20,0,0,0,20,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,"KOREA, REPUBLIC OF","3,440","539,400","61,887",100,100,"601,287","8,000","1,650",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,MALAYSIA,"3,325","256,673","96,903","7,026","5,026","353,576","35,000","5,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,MEXICO,"78,534","2,681,683","1,455,608","85,633","85,598","4,137,291","504,634","62,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,MOROCCO,0,"13,200",0,0,0,"13,200",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,NETHERLANDS,"52,747","1,457,678",0,"9,155","52,747","1,457,678",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,NICARAGUA,0,"1,000",0,0,0,"1,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,NIGERIA,0,0,"12,000",0,0,"12,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PAKISTAN,0,"931,871",0,0,0,"931,871","66,000","66,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PANAMA,0,"26,683","13,400",0,0,"40,083","6,700",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PAPUA NEW GUINEA,0,"2,000",0,0,0,"2,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PERU,0,"107,604","22,500","14,000","14,000","130,104",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PHILIPPINES,"12,311","81,576","20,934","10,887","10,887","102,510",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,PORTUGAL,0,"190,114","40,000",0,0,"230,114",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,SAUDI ARABIA,0,"81,566",0,0,0,"81,566",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,SINGAPORE,"2,021","5,250","2,009",0,0,"7,259",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,SPAIN,0,"630,776",0,0,0,"630,776","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,SYRIA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,TAIWAN,"28,598","1,146,594","475,579","2,766",66,"1,622,173",500,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,THAILAND,"8,513","1,136,155","159,455","14,341","14,271","1,295,610","12,500",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,TUNISIA,0,"298,318",0,0,0,"298,318",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,TURKEY,0,"482,193",0,0,0,"482,193",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,VENEZUELA,"30,000","105,398",0,0,0,"105,398",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,VIETNAM,"13,054","694,841","110,640","16,993","26,975","805,481",0,0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,EUROPEAN UNION - 27,"52,747","3,244,805","80,000","9,155","52,747","3,324,805","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,KNOWN,"579,334","44,536,479","6,189,125","288,446","431,195","50,725,604","2,488,853","164,650",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,UNKNOWN,0,0,"4,605,700","10,700","-224,500","4,605,700","3,060,500","60,000",Metric Tons
,,,,,,,,,,,,,
05/10/2018,,,Soybeans,GRAND TOTAL,"579,334","44,536,479","10,794,825","299,146","206,695","55,331,304","5,549,353","224,650",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,ARGENTINA,0,0,"60,000",0,0,"60,000","540,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,BANGLADESH,"113,287","622,504","117,069","2,875","173,122","739,573",0,0,Metric Tons
05/17/2018,,,Soybeans,BARBADOS,"4,581","21,975","4,500",81,81,"26,475",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,BURMA,0,"10,557","3,000",0,0,"13,557",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,CANADA,"1,698","158,397","59,765","14,721","-6,369","218,162","68,089","1,089",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","133,151","26,816,006","1,866,364","7,454","-52,546","28,682,370","1,020,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,COLOMBIA,"14,452","367,441","40,372",952,952,"407,813",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,COSTA RICA,"16,250","209,334","62,000",250,250,"271,334",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,CUBA,"12,200","62,927","18,947",0,0,"81,874",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,DOMINICAN REPUBLIC,0,"3,299","4,000","4,000","4,000","7,299",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,EGYPT,"63,701","1,438,294","415,000","3,701","3,701","1,853,294",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,FRANCE,0,"71,499",0,0,0,"71,499",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,GERMANY,"75,155","856,182",0,"75,155","75,155","856,182",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,GUATEMALA,0,"2,290",0,0,0,"2,290",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,HONDURAS,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,HONG KONG,0,"1,962",0,0,0,"1,962",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,INDIA,0,493,105,0,0,598,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,INDONESIA,"66,238","1,621,032","502,726","31,861","81,781","2,123,758","54,500","4,000",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,IRAN,0,"65,671",0,0,0,"65,671",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,IRELAND,0,"4,638",0,0,0,"4,638",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,ISRAEL,0,"100,415",0,0,0,"100,415",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,ITALY,"19,452","128,525","40,000",0,"19,452","168,525",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,JAPAN,"10,655","1,633,265","296,708","5,217","3,587","1,929,973","118,019",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,KENYA,0,20,0,0,0,20,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,"KOREA, REPUBLIC OF","30,149","569,549","60,408",0,"28,670","629,957","8,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,MALAYSIA,684,"257,357","101,528","5,964","5,309","358,885","40,000","5,000",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,MEXICO,"114,470","2,796,153","1,386,336","46,152","45,198","4,182,489","504,634",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,MOROCCO,0,"13,200",0,0,0,"13,200",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,NETHERLANDS,"66,047","1,523,725",0,47,"66,047","1,523,725",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,NICARAGUA,0,"1,000",0,0,0,"1,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,NIGERIA,0,0,"12,000",0,0,"12,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PAKISTAN,"58,462","990,333","189,500","253,000","247,962","1,179,833","66,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PANAMA,0,"26,683","13,400",0,0,"40,083","6,700",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PAPUA NEW GUINEA,0,"2,000",0,0,0,"2,000",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PERU,0,"107,604","32,500","10,000","10,000","140,104",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PHILIPPINES,505,"82,081","22,129","1,700","1,700","104,210",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,PORTUGAL,0,"190,114","40,000",0,0,"230,114",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,SAUDI ARABIA,0,"81,566",0,0,0,"81,566",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,SINGAPORE,21,"5,271","2,282",294,294,"7,553",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,SPAIN,0,"630,776",0,0,0,"630,776","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,SYRIA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,TAIWAN,"23,574","1,170,168","460,837","9,310","8,832","1,631,005",500,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,THAILAND,"4,749","1,140,904","180,527","26,049","25,821","1,321,431","17,300","4,800",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,TUNISIA,0,"298,318",0,0,0,"298,318",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,TURKEY,0,"482,193",0,0,0,"482,193",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,UNITED KINGDOM,0,0,0,0,0,0,0,0,Metric Tons
05/17/2018,,,Soybeans,VENEZUELA,0,"105,398",0,0,0,"105,398",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,VIETNAM,"74,392","769,233","48,299","12,060","12,051","817,532",0,0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,EUROPEAN UNION - 27,"160,654","3,405,459","80,000","75,202","160,654","3,485,459","60,000",0,Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,KNOWN,"903,873","45,440,352","6,040,302","510,843","755,050","51,480,654","2,503,742","14,889",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,UNKNOWN,0,0,"3,711,200","268,700","-894,500","3,711,200","3,052,500","-8,000",Metric Tons
,,,,,,,,,,,,,
05/17/2018,,,Soybeans,GRAND TOTAL,"903,873","45,440,352","9,751,502","779,543","-139,450","55,191,854","5,556,242","6,889",Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,ARGENTINA,0,0,"60,000",0,0,"60,000","540,000",0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,BANGLADESH,943,"623,447","116,126",0,0,"739,573",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,BARBADOS,0,"21,975","4,500",0,0,"26,475",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,BURMA,0,"10,557","4,500","1,500","1,500","15,057",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,CANADA,906,"159,303","64,937","6,078","6,078","224,240","68,089",0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","207,859","27,023,865","1,666,920","144,405","8,415","28,690,785","1,458,000","438,000",Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,COLOMBIA,0,"367,441","43,772","3,400","3,400","411,213",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,COSTA RICA,0,"209,334","62,000",0,0,"271,334",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,CUBA,"7,200","70,127","26,147","14,400","14,400","96,274",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,DOMINICAN REPUBLIC,0,"3,299","4,000",0,0,"7,299",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,EGYPT,"53,797","1,492,091","365,000","3,797","3,797","1,857,091",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,FRANCE,0,"71,499",0,0,0,"71,499",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,GERMANY,0,"856,182",0,0,0,"856,182",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,GUATEMALA,0,"2,290",0,0,0,"2,290",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,HONDURAS,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,HONG KONG,42,"2,004",0,42,42,"2,004",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,INDIA,0,493,105,0,0,598,0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,INDONESIA,"18,461","1,639,493","508,642","24,627","24,377","2,148,135","57,500","3,000",Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,IRAN,0,"65,671",0,0,0,"65,671",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,IRELAND,0,"4,638",0,0,0,"4,638",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,ISRAEL,0,"100,415",0,0,0,"100,415",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,ITALY,84,"128,609","40,000",84,84,"168,609",0,0,Metric Tons
,,,,,,,,,,,,,
05/24/2018,,,Soybeans,JAPAN,"111,578","1,744,843","276,555","64,970","91,425","2,021,398","118,419",400,Metric Tons
,,,,,,,,,,,,,
